cedula,fechaingresoEmpresa,titulo,empresa,tarjetaCredito,nombre,apellido,direccion,correo_electronico,fecha_nacimiento,edad,provinciaNacimiento,genero,marca_tarjetaCredito,salarioAnual
2292685311,1994-04-11,Doctor/a,Sistemas Avanzados,4657-3921-5819-8641,Jordan,Moore,"3501 Rasmussen View
Amandahaven, MA 34065",reyesann@example.org,1983-12-31,40,Orellana,Masculino,Visa,57000
2294905414,1991-01-26,Licenciado/a,Grupo TecnolÃ³gico,2034-4883-6106-0288,Adrian,Blackwell,"891 Ray Station Suite 453
Stacyville, AS 52842",zachary60@example.org,1972-09-21,51,Orellana,Masculino,Marca no conocida,20000
2301949871,1995-04-16,Ingeniero/a,Grupo TecnolÃ³gico,8942-6880-5187-4713,Peter,Caldwell,"157 Nicole Stravenue Suite 025
New Anthonyville, CA 96758",brent77@example.org,1974-09-22,49,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,34000
2303945429,1969-11-06,Licenciado/a,Soluciones Integrales,9845-6740-7098-3038,Nancy,Brown,"USCGC Garza
FPO AP 70973",nichole60@example.com,1973-06-22,50,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,20000
2304323577,1993-02-19,Licenciado/a,Soluciones Integrales,7560-5515-7232-8230,Jason,Harris,"5573 Jack Inlet Apt. 008
North Daniellemouth, OH 14073",jamieobrien@example.net,1986-11-16,37,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,21000
2305113783,1987-02-01,Licenciado/a,Soluciones Integrales,5681-3992-7967-9842,Derek,Steele,"6919 Powell Stravenue
Brockbury, IA 30610",josephphillips@example.org,1990-05-23,33,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,21000
2306368307,2014-09-27,Doctor/a,Sistemas Avanzados,6998-6892-2985-5686,Larry,Mills,"203 Mullen Trail Suite 943
Samanthamouth, IL 03186",kristen37@example.com,1976-02-04,48,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,46000
2306682892,1968-03-12,Doctor/a,Desarrollos Innovadores,4493-7519-4109-3436,Jessica,Mcclure,"11146 Carla Spur Apt. 300
North Amyborough, IL 19560",josephochoa@example.org,1981-08-20,42,Santo Domingo de los Tsáchilas,Femenino,Visa,53000
2307751718,1963-11-27,Licenciado/a,Sistemas Avanzados,8028-2043-6131-3411,Julia,Williams,"517 Stephenson Via
Port Kayleemouth, FM 50134",ereed@example.org,1974-04-10,50,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,23000
2308345503,1988-12-28,Ingeniero/a,Grupo TecnolÃ³gico,2318-4226-9888-6919,Louis,Martin,"84784 Joseph Glen Apt. 893
Lake Jermaine, GA 84957",davidcarly@example.net,1976-04-24,48,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,31000
2308683785,1992-07-21,Ingeniero/a,Grupo TecnolÃ³gico,5885-9526-0203-0483,Brian,Riley,"34568 Amanda Ford
Lake Savannah, MS 86082",qsmith@example.org,1984-06-02,39,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,31000
2309657652,1972-09-07,Ingeniero/a,Desarrollos Innovadores,5677-5505-5058-0854,Mark,Castro,"66246 Christopher Forks Suite 721
Coryview, KY 32386",klee@example.com,1978-05-22,46,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,34000
2312557321,1974-01-30,Arquitecto/a,Soluciones Integrales,1570-0558-2959-4894,Stephen,Velazquez,"49593 Alexander Bridge Suite 840
Lake Robinberg, NJ 80688",murphyleslie@example.org,1989-10-06,34,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,30000
2313242692,1975-06-25,Ingeniero/a,Soluciones Integrales,4470-5442-7755-4489,Gregory,Johnson,"969 Monroe Common Suite 314
Collinsport, MA 79226",sgreen@example.net,1984-06-17,39,Santo Domingo de los Tsáchilas,Masculino,Visa,33000
2315883319,1962-06-12,Licenciado/a,Desarrollos Innovadores,2389-9479-5789-7811,Amy,Smith,"26858 Joseph Skyway Apt. 802
Lake Maureen, AZ 29911",kristina96@example.org,1971-04-05,53,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,21000
2322099172,1985-02-23,Arquitecto/a,Grupo TecnolÃ³gico,3873-5303-5008-6112,Tara,Brown,"651 Evelyn Crest
East Michael, PA 48517",aliciamartinez@example.com,1980-01-25,44,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,25000
2324671504,2006-06-21,Ingeniero/a,Desarrollos Innovadores,4194-2274-7200-7399,Paul,Miller,"19839 Holder Fort Apt. 661
Andreaberg, LA 66019",ariel35@example.org,1972-08-31,51,Santo Domingo de los Tsáchilas,Masculino,Visa,31000
2328795372,1971-12-03,Ingeniero/a,Soluciones Integrales,8186-1868-2272-9859,Damon,Porter,"28719 Clayton Village Suite 621
Clarkview, TX 46171",jamesgregory@example.org,1980-01-26,44,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,35000
2330109257,1961-06-02,Licenciado/a,Soluciones Integrales,6319-3145-9250-0899,Zachary,Stanley,"82289 Tyler Fall
North Lauraland, MI 36487",jacob76@example.net,1974-12-30,49,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,20000
2331676393,1985-02-09,Arquitecto/a,Grupo TecnolÃ³gico,9250-3433-5811-6861,Ian,Holden,"8541 Randall Harbors Apt. 142
Garyhaven, ME 55456",mpearson@example.org,1988-12-14,35,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,26000
2332526148,2014-08-20,Ingeniero/a,Sistemas Avanzados,8835-0595-5149-1537,Thomas,Warren,"2356 Fox Inlet Apt. 137
South Cathymouth, VA 32249",qmedina@example.net,1982-03-09,42,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,34000
2337786971,1964-05-06,Licenciado/a,Desarrollos Innovadores,2762-9545-6404-3353,Wendy,Jackson,"64984 Robinson Summit Suite 575
Atkinsberg, ND 32714",thomasparrish@example.net,1986-04-29,38,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,22000
2340675426,1965-10-27,Ingeniero/a,Desarrollos Innovadores,8870-1888-0119-8679,Mary,Villarreal,"5281 Lee Square
Baldwinbury, DE 49117",jennifer01@example.org,1984-06-13,39,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,32000
2342104403,1982-12-02,Arquitecto/a,Grupo TecnolÃ³gico,0760-4666-8444-2361,Logan,Clay,"726 Anna Street Suite 347
North Jacquelinestad, WY 52604",srodriguez@example.com,1985-06-25,38,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,30000
2344574045,1975-12-09,Arquitecto/a,Sistemas Avanzados,4118-9791-7685-0212,Nicole,Brown,"858 Caitlin Expressway
Danielleport, ID 68315",emily26@example.com,1987-01-06,37,Santo Domingo de los Tsáchilas,Femenino,Visa,28000
2345437351,1974-08-23,Ingeniero/a,Desarrollos Innovadores,9994-2037-2968-5273,Shannon,Weeks,"6811 Danielle Park
Lake Shawn, ME 63174",lflores@example.org,1984-01-27,40,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,31000
2353383646,1964-05-09,Licenciado/a,Sistemas Avanzados,2259-0308-7603-8196,Mark,Robinson,"675 Martinez Loaf
Livingstonhaven, OK 78955",caroline85@example.com,1974-03-02,50,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,22000
2353830215,2011-04-22,Ingeniero/a,Sistemas Avanzados,2574-3688-9552-6654,Robert,Mitchell,"85871 Wood Glen
Hammondstad, MH 41495",codyclark@example.org,1985-01-24,39,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,34000
2355722471,1987-05-02,Arquitecto/a,Desarrollos Innovadores,5243-8220-4030-9797,Dawn,Cruz,"27786 Kelly Neck Apt. 647
New Cindyville, NY 76462",michael20@example.net,1975-02-14,49,Santo Domingo de los Tsáchilas,Femenino,MasterCard,27000
2358569058,1971-07-19,Doctor/a,Desarrollos Innovadores,0391-5696-8632-5406,Michelle,Harris,"7594 Davis Hills Suite 666
North Jaystad, MA 92929",huntjames@example.net,1973-12-05,50,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,42000
2361434097,1989-07-04,Ingeniero/a,Desarrollos Innovadores,1500-2941-3873-7423,James,Stewart,"1923 Patrick Station
Hansenmouth, NV 34278",vtaylor@example.net,1977-08-07,46,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,35000
2366045367,1993-02-11,Ingeniero/a,Sistemas Avanzados,3473-7535-7828-8975,Aaron,Johnson,"PSC 7531, Box 8383
APO AA 87409",ggordon@example.net,1975-05-11,49,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,31000
2366344041,1994-09-19,Doctor/a,Grupo TecnolÃ³gico,7684-8903-6752-8678,Donald,Porter,"8873 Holt Rest Suite 151
Riveraland, ID 05018",ncarter@example.com,1985-12-10,38,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,46000
2367942062,1969-06-29,Licenciado/a,Soluciones Integrales,3729-1390-5961-7050,Eric,Stanley,"3621 Kimberly Vista Suite 477
Friedmanland, KY 38961",justinanderson@example.org,1975-02-23,49,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,20000
2369839095,1966-05-01,Licenciado/a,Soluciones Integrales,7932-4599-2999-4854,Judith,Ford,"7165 Golden Expressway Apt. 774
North Christina, MT 02535",walkerrichard@example.org,1974-07-26,49,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,23000
2373152949,2018-12-12,Licenciado/a,Sistemas Avanzados,2046-1396-0038-3575,Charles,Reed,"0422 Byrd Route
West Jane, ME 42388",marcberger@example.com,1987-08-12,36,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,22000
2374454181,2018-01-10,Licenciado/a,Soluciones Integrales,5434-4140-0774-2651,Melanie,Dennis,"988 Angela Brooks Suite 171
South Jerry, IL 86052",mcintoshpatrick@example.net,1979-08-05,44,Santo Domingo de los Tsáchilas,Femenino,MasterCard,22000
2386684341,1968-11-20,Doctor/a,Sistemas Avanzados,4383-9825-4830-7815,Paul,Malone,"0003 Johnson Curve
Patrickside, AK 68844",john07@example.net,1982-11-29,41,Santo Domingo de los Tsáchilas,Masculino,Visa,53000
2386747348,1987-09-13,Ingeniero/a,Sistemas Avanzados,8416-2973-1026-7153,Stephanie,Wilson,"USS Benjamin
FPO AE 99685",leahcarr@example.net,1985-10-19,38,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,31000
2390117603,1993-08-02,Ingeniero/a,Desarrollos Innovadores,4424-2749-5236-9556,Lawrence,Chapman,"74300 Matthews Tunnel Suite 980
Michaelstad, MD 62901",jbranch@example.org,1978-11-27,45,Santo Domingo de los Tsáchilas,Masculino,Visa,32000
2394576095,1987-03-25,Ingeniero/a,Desarrollos Innovadores,6859-7333-9425-8668,Matthew,Mullins,"89716 Miller Pike
South Ashley, MS 61666",jonesmatthew@example.net,1970-04-09,54,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,32000
2398174861,2014-08-29,Ingeniero/a,Soluciones Integrales,6229-7291-7831-7251,Carol,Clarke,"139 William Curve Apt. 858
East Kathleen, SD 41275",jeremiahhernandez@example.com,1971-12-21,52,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,34000
2404513689,1985-08-07,Arquitecto/a,Soluciones Integrales,3279-5000-5548-6590,Jose,Smith,"027 Jennifer Plaza Apt. 403
Nicholston, DE 63526",jessicabrown@example.net,1975-04-30,49,Santa Elena,Masculino,Marca no conocida,28000
2404831606,1987-05-02,Doctor/a,Desarrollos Innovadores,3382-2645-6234-7882,Michael,Thompson,"01995 Patrick Port
Ramseyburgh, MS 45791",samuelwhite@example.net,1973-07-29,50,Santa Elena,Masculino,Marca no conocida,43000
2409797255,1996-12-15,Licenciado/a,Soluciones Integrales,0372-0895-1515-5726,Alicia,Kennedy,"3991 Sharon Way Suite 598
Benjaminchester, IA 54028",meghanknight@example.com,1970-04-30,54,Santa Elena,Femenino,Marca no conocida,23000
2412830227,1963-11-29,Ingeniero/a,Soluciones Integrales,1589-7299-9810-3982,Ryan,Washington,"16456 Greene Corners
Danielshire, VA 15697",toddjarvis@example.org,1981-03-16,43,Santa Elena,Masculino,Marca no conocida,32000
2420232674,1982-06-03,Licenciado/a,Grupo TecnolÃ³gico,4210-6427-6769-3386,Jared,Olson,"094 Anderson Forks Apt. 403
Jonathanshire, NC 80999",igarcia@example.net,1988-10-27,35,Santa Elena,Masculino,Visa,20000
2420722423,1972-08-22,Doctor/a,Desarrollos Innovadores,4658-7759-2405-8932,Christian,Scott,"067 Wright Key Suite 430
New Brianna, WY 87561",gillespienicolas@example.net,1983-01-05,41,Santa Elena,Masculino,Visa,50000
2422163451,1985-10-28,Ingeniero/a,Soluciones Integrales,8890-9906-5602-5592,Justin,Stevenson,"47465 Graham Lakes Apt. 662
Rodneyberg, NM 18690",bfleming@example.org,1973-01-30,51,Santa Elena,Masculino,Marca no conocida,31000
2422375043,1966-02-17,Ingeniero/a,Desarrollos Innovadores,1661-4072-6099-7492,Andrew,Harrison,"336 Tanner Mountains
Martinside, MP 12771",mcleandavid@example.com,1979-09-06,44,Santa Elena,Masculino,Marca no conocida,33000
2427269279,1979-08-25,Licenciado/a,Sistemas Avanzados,2286-1193-1113-2791,Theresa,Hunter,"97087 Keith Forges
Brownberg, MN 41373",jamescaleb@example.com,1979-09-17,44,Santa Elena,Femenino,Marca no conocida,20000
2428116028,1968-12-17,Doctor/a,Grupo TecnolÃ³gico,9060-9064-2423-0269,Dominique,Collins,"6029 Gregory Skyway Apt. 891
Debrachester, ID 39029",neilcrawford@example.net,1990-09-16,33,Santa Elena,Masculino,Marca no conocida,52000
2433193669,1996-02-18,Ingeniero/a,Soluciones Integrales,3061-5407-9278-2125,William,Hernandez,"34667 Ryan Pines Apt. 919
Dianeberg, RI 46507",blake19@example.org,1972-07-04,51,Santa Elena,Masculino,Marca no conocida,31000
2436861062,2015-08-10,Doctor/a,Desarrollos Innovadores,6042-5474-5918-0626,Angela,James,"Unit 1023 Box 8262
DPO AE 88739",pamela42@example.com,1977-12-23,46,Santa Elena,Femenino,Marca no conocida,38000
2442512099,1963-04-15,Licenciado/a,Desarrollos Innovadores,9495-1199-2164-5908,Casey,Pearson,"580 Crystal Corners Apt. 601
Moorebury, KY 93062",martinezwilliam@example.com,1979-11-05,44,Santa Elena,Masculino,Marca no conocida,21000
2443668808,1971-06-08,Licenciado/a,Grupo TecnolÃ³gico,3240-1417-5944-1370,Shelby,Ford,"46759 Dominique Freeway Suite 590
Samanthaport, VT 96620",sandrariley@example.org,1977-11-30,46,Santa Elena,Femenino,Marca no conocida,25000
2444024630,2004-01-16,Arquitecto/a,Desarrollos Innovadores,0101-1048-6887-1865,Melissa,Smith,"98968 Garcia Plain
Kendraport, MT 95931",travisdavis@example.net,1976-03-01,48,Santa Elena,Femenino,Marca no conocida,26000
2444711101,1981-12-08,Ingeniero/a,Desarrollos Innovadores,6294-3006-7043-5162,Joseph,Mays,"7750 Veronica Isle
Martinview, MA 39967",tatebryan@example.com,1972-02-28,52,Santa Elena,Masculino,Marca no conocida,33000
2446242062,1970-08-11,Licenciado/a,Sistemas Avanzados,5684-2130-1987-8935,Kimberly,Rogers,"Unit 3218 Box 8630
DPO AA 92275",nicole55@example.org,1970-09-02,53,Santa Elena,Femenino,Marca no conocida,23000
2446882591,2009-08-12,Arquitecto/a,Desarrollos Innovadores,2018-6286-2564-3065,Angela,Butler,"07105 Lauren Coves Apt. 695
West Deniseshire, IL 71232",jacquelinewilliams@example.org,1972-11-05,51,Santa Elena,Femenino,Marca no conocida,25000
2447901671,1974-04-07,Ingeniero/a,Grupo TecnolÃ³gico,1558-0034-9925-2440,Christopher,Carson,"49207 Erin Road
Catherinestad, CT 95664",keithgardner@example.org,1983-08-25,40,Santa Elena,Masculino,Marca no conocida,32000
2451313874,2003-12-06,Licenciado/a,Desarrollos Innovadores,3981-4613-6911-0028,James,Vasquez,"65636 David Lane
Lorettaview, AS 08707",ablack@example.org,1978-08-18,45,Santa Elena,Masculino,Marca no conocida,22000
2451704974,2014-03-15,Licenciado/a,Desarrollos Innovadores,3167-6140-8146-7740,Daniel,Jones,"214 Lynn Overpass Apt. 588
Jamesfort, TX 19632",kking@example.com,1989-03-28,35,Santa Elena,Masculino,Marca no conocida,23000
2458388033,2008-05-11,Ingeniero/a,Sistemas Avanzados,6716-5999-6507-9369,Nicole,Parks,"622 Acosta Expressway Apt. 474
New Josephside, AS 57484",burgessarthur@example.org,1975-06-11,48,Santa Elena,Femenino,Marca no conocida,34000
2458838183,2014-07-09,Doctor/a,Soluciones Integrales,8957-8352-4476-7439,Joseph,Walton,"2021 Caitlin Crescent Apt. 545
Rodriguezhaven, AR 13261",lflores@example.com,1980-09-23,43,Santa Elena,Masculino,Marca no conocida,41000
2463441296,2003-06-04,Doctor/a,Desarrollos Innovadores,7943-7771-5819-7607,Victoria,Carter,"6841 Soto Path
Knighttown, NJ 81952",qmcgee@example.org,1986-03-23,38,Santa Elena,Femenino,Marca no conocida,58000
2463699455,1996-08-26,Ingeniero/a,Grupo TecnolÃ³gico,4650-8924-8338-3642,David,Anderson,"040 Potts Highway Apt. 413
North Trevor, ME 95782",aaron50@example.org,1973-01-02,51,Santa Elena,Masculino,Visa,32000
2464851950,1975-05-25,Licenciado/a,Desarrollos Innovadores,9757-7280-3521-8207,Tonya,Mccarty,"25137 Evans Mountains
Port Danielland, MS 69520",thomasmills@example.org,1981-08-05,42,Santa Elena,Femenino,Marca no conocida,22000
2466710764,2005-11-15,Licenciado/a,Sistemas Avanzados,5458-5564-7802-1551,Lori,Smith,"Unit 5529 Box 7632
DPO AA 30692",henrykimberly@example.com,1983-06-25,40,Santa Elena,Femenino,MasterCard,25000
2468028892,2014-05-28,Arquitecto/a,Desarrollos Innovadores,1678-0971-8020-8017,Amanda,Villarreal,"50823 Jessica Forge Suite 069
Nealfort, WV 53250",jeanettepittman@example.com,1970-05-07,54,Santa Elena,Femenino,Marca no conocida,28000
2470580436,1985-03-05,Arquitecto/a,Soluciones Integrales,9516-8100-5345-9643,Paul,Rivera,"USNV Ramirez
FPO AP 49674",thomasbrady@example.com,1984-09-09,39,Santa Elena,Masculino,Marca no conocida,26000
2475079674,1969-07-12,Arquitecto/a,Sistemas Avanzados,3009-7391-8950-9292,Jeffery,Downs,"4737 Heather Branch
Mariahaven, WV 34559",mckenzielindsay@example.org,1971-03-20,53,Santa Elena,Masculino,Marca no conocida,28000
2475563415,1989-07-05,Ingeniero/a,Desarrollos Innovadores,6025-8005-5872-7870,Jeffrey,Kerr,"Unit 8823 Box 0275
DPO AA 70156",daviddavis@example.org,1981-04-05,43,Santa Elena,Masculino,Marca no conocida,31000
2476149832,1971-12-17,Licenciado/a,Sistemas Avanzados,5873-4410-3404-8019,Amy,Robinson,"02255 Jessica Run
New James, AL 99328",april07@example.com,1990-09-28,33,Santa Elena,Femenino,Marca no conocida,22000
2482902491,2020-07-13,Licenciado/a,Grupo TecnolÃ³gico,1447-8255-6831-5980,Tammy,Lopez,"1604 Hernandez Meadows
Port Debramouth, NM 92208",vwalker@example.com,1988-04-28,36,Santa Elena,Femenino,Marca no conocida,23000
2486692182,2020-08-21,Licenciado/a,Grupo TecnolÃ³gico,1393-9146-4100-1442,James,Jones,"158 Michelle Divide
Jeremiahmouth, CA 26273",egraves@example.net,1983-07-01,40,Santa Elena,Masculino,Marca no conocida,23000
2486992319,2019-06-01,Ingeniero/a,Soluciones Integrales,4480-3229-5774-4884,Carl,Gonzales,"4899 Clark Plain Suite 161
South Christina, NJ 55643",lisa21@example.org,1977-05-06,47,Santa Elena,Masculino,Visa,32000
2488867010,1994-01-22,Doctor/a,Grupo TecnolÃ³gico,1307-6845-5296-6408,Nicholas,Webster,"9728 Connor Hollow Suite 670
West Carrie, PR 44011",francesstone@example.com,1971-12-14,52,Santa Elena,Masculino,Marca no conocida,43000
2489466890,1978-06-30,Doctor/a,Sistemas Avanzados,7556-2653-8187-0747,Karen,Contreras,"76401 Jeffrey Hollow Suite 601
Allisonton, FL 02910",brianmartinez@example.net,1976-07-12,47,Santa Elena,Femenino,Marca no conocida,49000
2494255982,2010-02-13,Arquitecto/a,Grupo TecnolÃ³gico,3075-9337-0172-4253,Tamara,Cook,"9273 Blake Junction Apt. 690
West Nathanielton, NJ 75817",michael88@example.net,1989-08-14,34,Santa Elena,Femenino,Marca no conocida,25000
2497599473,2015-02-10,Doctor/a,Sistemas Avanzados,7565-7778-3946-2813,Barry,Johnson,"37144 Fitzpatrick Cliff Suite 179
Hannahview, PR 97832",sheltongary@example.net,1985-12-23,38,Santa Elena,Masculino,Marca no conocida,49000
3002946852,1982-09-06,Licenciado/a,Sistemas Avanzados,5437-0602-1710-0486,Emily,Campbell,"USNS Miller
FPO AE 20559",khughes@example.com,1975-12-06,48,Fuera del país,Femenino,MasterCard,24000
3006168013,1986-03-02,Arquitecto/a,Sistemas Avanzados,7926-8393-0473-1848,Jason,Davis,"33843 William Village Suite 574
Port Ashley, VI 59723",peterfarrell@example.org,1980-08-20,43,Fuera del país,Masculino,Marca no conocida,27000
3006215663,1964-06-13,Arquitecto/a,Grupo TecnolÃ³gico,7328-5838-5134-4017,Ryan,Smith,"898 Jonathan Fork
East Tammy, TX 89495",icline@example.net,1971-11-05,52,Fuera del país,Masculino,Marca no conocida,30000
3006286491,2010-12-10,Doctor/a,Sistemas Avanzados,7100-7327-0814-0731,Corey,Garcia,"1580 Roy Island Suite 715
Kristinfurt, NJ 60537",jparks@example.com,1984-07-15,39,Fuera del país,Masculino,Marca no conocida,55000
3008334160,1984-02-09,Arquitecto/a,Sistemas Avanzados,9467-4985-8669-4647,Cindy,Brown,"USCGC Morales
FPO AE 51664",bphillips@example.com,1989-01-05,35,Fuera del país,Femenino,Marca no conocida,28000
3013724303,1985-08-18,Arquitecto/a,Desarrollos Innovadores,3264-5744-1518-7023,Mark,Bell,"67015 Smith Forge
East Briana, LA 14858",vhernandez@example.net,1980-02-16,44,Fuera del país,Masculino,Marca no conocida,29000
3013830105,1982-08-31,Ingeniero/a,Desarrollos Innovadores,6003-1398-4178-2492,Karen,Mcintyre,"37414 Phillips Fords Suite 838
Port Jacob, AL 92893",marisa23@example.net,1985-08-12,38,Fuera del país,Femenino,Marca no conocida,31000
3016333106,1962-12-02,Arquitecto/a,Soluciones Integrales,6256-0421-7378-1913,Derek,Anderson,"9502 Jennifer Cove
Henrymouth, ME 01032",harperlinda@example.net,1975-08-24,48,Fuera del país,Masculino,Marca no conocida,26000
3019360934,1981-08-04,Licenciado/a,Grupo TecnolÃ³gico,2467-9617-4001-2564,Jacqueline,Allen,"2032 Sheryl Neck Suite 723
Tatestad, DC 53351",nathancollins@example.com,1980-06-26,43,Fuera del país,Femenino,Marca no conocida,21000
