cedula,fechaingresoEmpresa,tituloTercerNivel,nombreEmpresa,numeroTarjetaCredito,nombre,apellido,direccion,correo_electronico,fecha_nacimiento,edad,provinciaNacimiento,genero,marca_tarjetaCredito,ingresoAnual
1590050789,1973-10-23,Doctor/a,Grupo Tecnológico,7284-7046-9758-2052,Rachel,Pope,"74787 Elizabeth Haven Suite 551
East Bradchester, AR 15348",bradleyterry@example.org,1971-01-08,53,Napo,Femenino,Marca no conocida,51000
1822904031,1961-08-11,Ingeniero/a,Soluciones Integrales,5585-7970-8724-9183,Anthony,Roth,"979 Anne Shoal Apt. 363
West Stephanie, OH 84144",ygreen@example.com,1977-11-26,46,Tungurahua,Masculino,MasterCard,32000
0160079702,1988-03-28,Ingeniero/a,Desarrollos Innovadores,3007-5194-9566-7101,Joseph,Gray,"42666 Hammond Ridge Apt. 258
Brianbury, IN 56066",ebony35@example.net,1975-11-22,48,Azuay,Masculino,Marca no conocida,32000
2444024630,2004-01-16,Arquitecto/a,Desarrollos Innovadores,0101-1048-6887-1865,Carrie,Jones,"6744 Megan Shoals
Port Keithmouth, NM 01850",donald86@example.com,1988-06-13,35,Santa Elena,Femenino,Marca no conocida,30000
1728025681,1991-01-22,Licenciado/a,Grupo Tecnológico,4033-4714-0344-0700,Sarah,Richardson,"262 Price Mountain Apt. 652
Lake Carrie, AZ 47292",penningtonbrittney@example.net,1988-07-20,35,Pichincha,Femenino,Visa,24000
1982407556,1990-02-16,Licenciado/a,Sistemas Avanzados,3668-8768-5034-6705,Edward,Phelps,"41469 Stout Summit
New Christopher, GA 05104",kstewart@example.com,1977-03-30,47,Zamora Chinchipe,Masculino,Marca no conocida,23000
3006215663,1964-06-13,Arquitecto/a,Grupo Tecnológico,7328-5838-5134-4017,Javier,Williams,"Unit 9816 Box 3487
DPO AE 77102",billy69@example.net,1985-09-18,38,Fuera del país,Masculino,Marca no conocida,28000
0753491294,1965-07-05,Ingeniero/a,Soluciones Integrales,2517-0410-4867-9011,Michael,Mccoy,"72228 Kim Throughway Apt. 862
East Michaelville, OR 06912",yangfrances@example.com,1977-09-20,46,El Oro,Masculino,Marca no conocida,34000
0148285156,2008-02-12,Arquitecto/a,Grupo Tecnológico,5994-9551-9601-4890,Brandon,Carroll,"74092 Jones Views
East Cindymouth, NJ 69910",brittanydiaz@example.net,1981-08-20,42,Azuay,Masculino,Marca no conocida,25000
0833962814,1963-06-15,Doctor/a,Desarrollos Innovadores,5562-9864-7610-3431,Kyle,Reynolds,"07884 Angela Glens Suite 053
South Zachary, NY 93775",nicholasrobinson@example.net,1977-03-03,47,Esmeraldas,Femenino,MasterCard,53000
1425513267,1973-03-19,Licenciado/a,Sistemas Avanzados,5228-1435-3078-6849,Jessica,Shea,"593 Jason Overpass Suite 697
East Rachel, MS 77648",leejennifer@example.org,1990-05-07,34,Morona Santiago,Femenino,MasterCard,24000
1320966126,1985-08-05,Doctor/a,Sistemas Avanzados,9739-7007-7987-7775,Ross,Cruz,"34948 Stacy Parkway
New Lisa, PW 47586",ramossylvia@example.net,1980-04-29,44,Manabí,Masculino,Marca no conocida,53000
1794571941,1961-12-19,Ingeniero/a,Desarrollos Innovadores,3249-8343-0190-5049,April,Jones,"7373 Anthony Lakes
East Nicoleburgh, RI 88987",emilydaniels@example.com,1970-08-03,53,Pichincha,Femenino,Marca no conocida,33000
1406427410,1972-07-27,Doctor/a,Desarrollos Innovadores,9048-4065-3592-6711,Melinda,Hernandez,"02805 Aaron Route
Vincenthaven, AK 44262",chrismaxwell@example.net,1985-06-23,38,Morona Santiago,Femenino,Marca no conocida,46000
0741846896,1971-05-18,Doctor/a,Grupo Tecnológico,1513-3116-5580-3833,Miranda,Pope,"35351 Dawn Villages Apt. 389
North William, OH 50339",hurleydonna@example.net,1973-08-30,50,El Oro,Femenino,Marca no conocida,45000
1514348938,2016-12-18,Ingeniero/a,Desarrollos Innovadores,9252-0537-5647-2297,Monica,Peterson,"181 Palmer Road Suite 087
Carrolltown, NH 02536",samuelbarnes@example.net,1983-07-09,40,Napo,Femenino,Marca no conocida,32000
2328795372,1971-12-03,Ingeniero/a,Soluciones Integrales,8186-1868-2272-9859,Aaron,Porter,"83266 Kristin Freeway Suite 311
Clarkport, AS 52457",kristine52@example.com,1979-01-03,45,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,32000
0991882478,1987-09-10,Ingeniero/a,Grupo Tecnológico,9398-1869-4426-3367,Steven,Cline,"4289 Lisa Inlet
New Matthew, NV 79304",baileyanthony@example.com,1977-12-10,46,Guayas,Masculino,Marca no conocida,30000
0611419320,2004-07-11,Ingeniero/a,Soluciones Integrales,4415-1095-6788-5337,Jessica,Hicks,"472 Sarah Lane
East Adam, GU 19845",robertjones@example.net,1985-09-05,38,Chimborazo,Femenino,Visa,31000
1327698869,2001-06-29,Arquitecto/a,Soluciones Integrales,5213-2319-3786-0425,William,Anderson,"59380 Sanchez Lock Suite 300
Jessicaberg, IN 25846",fmyers@example.com,1983-07-03,40,Manabí,Masculino,MasterCard,29000
0271766949,1995-05-19,Licenciado/a,Soluciones Integrales,4638-4503-8496-5108,Kenneth,Benton,"67912 Lewis Port
Lake Alexandraside, AZ 16719",henrypatrick@example.com,1983-01-01,41,Bolivar,Masculino,Visa,25000
0189832503,1964-12-28,Ingeniero/a,Grupo Tecnológico,0728-2757-8588-2364,Tammy,Wright,"55832 Burke Club Suite 916
West Patricia, PA 20501",sullivananthony@example.net,1971-01-21,53,Azuay,Femenino,Marca no conocida,32000
1746726666,1979-03-31,Ingeniero/a,Grupo Tecnológico,0327-9151-4249-5885,Rebecca,Brewer,"5699 Julie Keys
West Patrickberg, WI 95379",lstanley@example.org,1984-03-09,40,Pichincha,Femenino,Marca no conocida,35000
0592797125,2014-04-27,Licenciado/a,Grupo Tecnológico,6813-8276-6535-3958,Kenneth,Whitaker,"643 Mendez Forges Apt. 478
Davidland, GU 22536",michelle73@example.org,1990-04-14,34,Cotopaxi,Masculino,Marca no conocida,22000
0499718296,2005-07-02,Arquitecto/a,Soluciones Integrales,1341-7919-0075-3813,James,Smith,"76344 Rivera Light
East Dennischester, NC 13408",hughespaula@example.net,1975-09-22,48,Carchi,Masculino,Marca no conocida,28000
0173235700,1984-07-01,Doctor/a,Desarrollos Innovadores,4425-2027-4666-3998,Nicole,Pratt,"29689 Thompson Common
West Ryantown, MN 50338",thanson@example.com,1976-04-22,48,Azuay,Femenino,Visa,46000
0687091251,1990-12-03,Ingeniero/a,Sistemas Avanzados,8530-5373-5234-1582,Richard,Nguyen,"47918 Anne Gateway
West Kimfort, NM 62341",phillip25@example.com,1990-10-13,33,Chimborazo,Masculino,Marca no conocida,31000
1941376318,1993-03-21,Arquitecto/a,Sistemas Avanzados,0935-1838-5033-2577,Eric,Jones,"7065 Derrick Junctions Suite 461
Port Margaret, OR 44836",blake54@example.com,1970-12-07,53,Zamora Chinchipe,Masculino,Marca no conocida,26000
1095737698,1964-01-30,Doctor/a,Grupo Tecnológico,9730-3731-5860-5334,Sarah,Myers,"839 Dean Lake
Leemouth, SC 89915",curtis13@example.com,1971-03-16,53,Imbabura,Femenino,Marca no conocida,44000
0157879952,2019-05-26,Ingeniero/a,Soluciones Integrales,4595-5070-3400-9686,Jacob,Thompson,"55048 Calderon Turnpike
West Amberhaven, MD 99361",wesley86@example.org,1988-11-03,35,Azuay,Masculino,Visa,35000
1332063669,1983-08-15,Arquitecto/a,Desarrollos Innovadores,1670-6586-6386-6520,Robert,Macdonald,"98122 Carter Green Apt. 177
West Pamelaton, GU 85374",gbrown@example.org,1982-04-02,42,Manabí,Masculino,Marca no conocida,30000
1012890829,1977-07-16,Licenciado/a,Desarrollos Innovadores,3339-2689-0476-7078,Barbara,Tran,"629 Dawson Roads
Port Brian, PR 06874",sstafford@example.com,1976-09-13,47,Imbabura,Femenino,Marca no conocida,21000
2068745578,2002-03-13,Arquitecto/a,Desarrollos Innovadores,3046-3631-9278-5158,Matthew,Warren,"50494 Gonzalez Mews
Nicholsville, PA 42524",kjoyce@example.org,1990-04-02,34,Galápagos,Masculino,Marca no conocida,28000
0885785333,1991-02-04,Licenciado/a,Grupo Tecnológico,5370-5231-2608-7836,Amber,Jones,"7727 Arnold Alley Apt. 736
Riverafurt, GA 66594",sarah97@example.org,1989-07-12,34,Esmeraldas,Femenino,MasterCard,21000
1999030442,1961-11-28,Arquitecto/a,Soluciones Integrales,2852-8150-5122-0441,Thomas,Garrett,"9062 Norris Mission
Morganberg, LA 04827",matthew54@example.com,1988-01-09,36,Zamora Chinchipe,Masculino,Marca no conocida,26000
0489174870,2017-10-30,Licenciado/a,Sistemas Avanzados,6400-2337-8769-3781,Charles,Mitchell,"671 Long Plaza
Hunterhaven, FM 01303",phyllis30@example.com,1979-04-06,45,Carchi,Masculino,Marca no conocida,24000
2106507841,2014-04-16,Ingeniero/a,Sistemas Avanzados,0010-5493-4636-1588,Christopher,Davis,"526 Allen Burg Suite 345
Port Amybury, MI 55968",kristenwhite@example.com,1970-02-20,54,Sucumbíos,Masculino,Marca no conocida,31000
1717428548,2019-02-20,Doctor/a,Soluciones Integrales,1498-8147-0556-4635,Teresa,Wolf,"5265 King Common
West Matthewside, MO 21467",lisajackson@example.com,1975-04-23,49,Pichincha,Femenino,Marca no conocida,36000
1397174098,1977-01-31,Licenciado/a,Sistemas Avanzados,0394-1048-8714-7497,Samuel,Walker,"USNS Sloan
FPO AP 33153",adrienne40@example.org,1979-03-19,45,Manabí,Masculino,Marca no conocida,25000
2470580436,1985-03-05,Arquitecto/a,Soluciones Integrales,9516-8100-5345-9643,Melissa,Anderson,"833 Michael Trafficway Apt. 729
Johnmouth, WA 54639",ellisjake@example.org,1990-06-10,33,Santa Elena,Femenino,Marca no conocida,28000
0756589939,2002-05-27,Doctor/a,Desarrollos Innovadores,9641-9758-7038-0701,Jose,Garcia,"PSC 8291, Box 7807
APO AE 48998",james96@example.org,1985-12-26,38,El Oro,Masculino,Marca no conocida,53000
0185478510,2004-04-26,Arquitecto/a,Soluciones Integrales,0404-0848-0559-6719,Sandra,Gordon,"0850 West Parkway
East Cody, TX 23251",icarter@example.org,1986-03-07,38,Azuay,Femenino,Marca no conocida,27000
3089791321,1974-12-20,Licenciado/a,Desarrollos Innovadores,9813-8550-2171-0282,Holly,Johnson,"94651 Williams Lodge
East Joshualand, AS 21701",ejones@example.net,1984-05-15,40,Fuera del país,Femenino,Marca no conocida,21000
3079882182,1996-09-23,Ingeniero/a,Grupo Tecnológico,9672-5621-0178-7826,Brian,Bailey,"074 Hubbard Forges
Janicemouth, PA 00886",jenniferbrennan@example.org,1984-06-07,39,Fuera del país,Masculino,Marca no conocida,33000
3034951676,1963-09-13,Ingeniero/a,Desarrollos Innovadores,6951-4594-5248-9358,Kimberly,Horton,"301 Dixon Brook Apt. 688
Vincentview, VA 24699",butlermichael@example.net,1989-05-30,34,Fuera del país,Femenino,Marca no conocida,34000
1915479500,1998-09-12,Arquitecto/a,Grupo Tecnológico,4279-5840-3940-4586,Julie,Simmons,"0540 Peck Hill Suite 961
Port Thomaston, MT 70479",gregory93@example.com,1970-06-04,53,Zamora Chinchipe,Femenino,Visa,28000
1170473607,1995-03-27,Doctor/a,Soluciones Integrales,7027-1013-3263-4401,Alexandra,Taylor,"54820 Evans Plain Apt. 459
Theodoreborough, MO 11554",ihess@example.net,1978-09-07,45,Loja,Femenino,Marca no conocida,36000
1751523257,1966-04-19,Arquitecto/a,Desarrollos Innovadores,3985-4936-8676-2777,Christian,Ryan,"940 Gregory Squares Apt. 888
Barnesbury, NC 37736",christopher50@example.org,1973-04-02,51,Pichincha,Masculino,Marca no conocida,28000
1630206792,1962-12-01,Doctor/a,Desarrollos Innovadores,8422-0837-9014-3151,April,Martin,"PSC 0390, Box 8365
APO AP 38900",amyle@example.com,1973-01-14,51,Pastaza,Femenino,Marca no conocida,45000
1285671588,1960-05-29,Arquitecto/a,Soluciones Integrales,7822-1716-1398-8097,Cynthia,Castro,"207 Dan Spurs Apt. 656
Ryantown, FL 59822",matthew39@example.net,1984-05-12,40,Los Ríos,Femenino,Marca no conocida,26000
1428022702,1989-05-14,Arquitecto/a,Desarrollos Innovadores,9036-2087-3398-8737,Kevin,Allen,"99110 Lopez Falls
Courtneyton, PA 37973",benjamin73@example.net,1980-05-28,43,Morona Santiago,Masculino,Marca no conocida,30000
2482902491,2020-07-13,Licenciado/a,Grupo Tecnológico,1447-8255-6831-5980,John,Wright,"34848 Brown Pines
South Cindyville, KS 19755",trobinson@example.org,1987-01-05,37,Santa Elena,Masculino,Marca no conocida,24000
1943177415,2012-09-17,Licenciado/a,Desarrollos Innovadores,2156-0975-0337-4563,Amanda,Gomez,"01173 Theresa Streets Suite 543
North Alexander, DE 46643",shortkristin@example.org,1983-06-03,40,Zamora Chinchipe,Femenino,Marca no conocida,22000
1980434093,2009-11-13,Arquitecto/a,Sistemas Avanzados,1716-2135-3162-8795,Edward,Williams,"073 Martinez Orchard
Daniellemouth, MD 24780",paulhudson@example.net,1971-12-22,52,Zamora Chinchipe,Masculino,Marca no conocida,26000
2109242880,2000-04-17,Doctor/a,Sistemas Avanzados,9302-3554-2738-1597,Megan,Sweeney,"8625 Espinoza Wall
Nelsonstad, SC 12558",montgomerykimberly@example.net,1972-12-10,51,Sucumbíos,Femenino,Marca no conocida,36000
1233080675,2003-06-08,Ingeniero/a,Soluciones Integrales,8002-2561-9706-3810,Amber,Curtis,"1842 Charles Shore
Lake Claire, CA 19642",ashleycarlson@example.org,1970-03-22,54,Los Ríos,Femenino,Marca no conocida,33000
0100048585,1974-09-14,Doctor/a,Desarrollos Innovadores,9015-2383-6543-6701,Crystal,Thomas,"08649 Fields Square Apt. 229
Brownhaven, DE 58184",cassandra73@example.org,1981-11-18,42,Azuay,Femenino,Marca no conocida,48000
1936842578,1982-03-13,Licenciado/a,Grupo Tecnológico,4521-9318-3185-3896,Jenna,Marshall,"3181 Courtney Mountain Suite 249
Lake Rebeccafort, CT 89411",hdaniels@example.org,1971-07-01,52,Zamora Chinchipe,Femenino,Visa,22000
0541736818,1998-06-18,Ingeniero/a,Soluciones Integrales,4915-5577-0429-4848,Susan,Williams,"1800 Decker Plaza Suite 583
Weaverchester, IA 93953",charles45@example.org,1984-09-30,39,Cotopaxi,Femenino,Visa,35000
1094407215,1972-02-25,Licenciado/a,Sistemas Avanzados,3316-8288-7036-2823,Angel,Jensen,"4286 Tonya Fords
New Andreachester, NH 26985",hvasquez@example.com,1985-08-18,38,Imbabura,Masculino,Marca no conocida,25000
1354234395,1993-10-31,Doctor/a,Soluciones Integrales,1667-7204-2750-3236,Malik,Johnson,"464 Alice Mountains
North Jamieshire, TN 21610",herringbrittany@example.net,1985-07-01,38,Manabí,Masculino,Marca no conocida,47000
0919395971,1976-10-22,Licenciado/a,Grupo Tecnológico,7896-6569-9210-7510,Travis,Ewing,"67255 Perez Ville Suite 758
Kimberlyfurt, IN 92081",iwilliams@example.net,1988-06-07,35,Guayas,Masculino,Marca no conocida,25000
3038401949,1995-03-23,Ingeniero/a,Grupo Tecnológico,0053-1284-4671-3482,Colin,Butler,"852 Craig Divide
North Jacobside, WY 33633",vjones@example.com,1989-01-10,35,Fuera del país,Masculino,Marca no conocida,31000
2199544631,1995-12-26,Ingeniero/a,Sistemas Avanzados,2551-9077-5317-2102,Christopher,Zimmerman,"08015 Dougherty Pine
Johnsonburgh, FL 43533",brandtraymond@example.org,1988-12-15,35,Sucumbíos,Masculino,Marca no conocida,30000
1578973323,2012-10-02,Licenciado/a,Soluciones Integrales,9666-2120-6107-2654,John,Livingston,"618 Valerie Light
West Erin, TX 70934",clittle@example.org,1988-03-18,36,Napo,Masculino,Marca no conocida,21000
0829983865,1983-08-10,Licenciado/a,Grupo Tecnológico,0057-9016-0189-2258,Benjamin,Chandler,"49460 Joseph Turnpike
New Timothytown, VT 43651",angelasmith@example.net,1981-09-29,42,Esmeraldas,Masculino,Marca no conocida,21000
1087351098,2020-11-11,Licenciado/a,Sistemas Avanzados,1774-1731-1998-5341,Kathryn,Mack,"63465 Beth Pines Suite 318
Hortonville, WI 01610",henrypamela@example.net,1971-09-08,52,Imbabura,Femenino,Marca no conocida,23000
0602152641,2018-01-31,Doctor/a,Soluciones Integrales,8493-8425-6733-3319,Brandy,Wilkins,"5073 Ross Courts Suite 806
Rogerland, KS 21842",denniswilliam@example.net,1984-04-15,40,Chimborazo,Femenino,Marca no conocida,46000
3073331748,1998-09-29,Licenciado/a,Soluciones Integrales,6070-2218-4308-2956,Erin,Norton,"5359 Nicholas Port Apt. 061
South Daniel, OK 37504",choirebekah@example.com,1985-01-01,39,Fuera del país,Femenino,Marca no conocida,22000
2305113783,1987-02-01,Licenciado/a,Soluciones Integrales,5681-3992-7967-9842,Jamie,Jones,"005 Kennedy Creek Apt. 720
Maddoxtown, KY 83013",fhuber@example.org,1970-09-18,53,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,20000
0275141949,2003-03-30,Arquitecto/a,Soluciones Integrales,4941-0176-0417-7531,Todd,Meyers,"1409 Kristin Wall
South John, NH 59207",joseph85@example.net,1977-03-20,47,Bolivar,Masculino,Visa,29000
3060151116,2001-06-20,Doctor/a,Desarrollos Innovadores,2936-4883-7805-4470,Andre,Cooke,"1715 Paula Port Apt. 563
South Levi, AL 01306",colton81@example.org,1982-03-26,42,Fuera del país,Masculino,Marca no conocida,51000
0813757752,1983-11-03,Doctor/a,Desarrollos Innovadores,4497-8157-3012-1201,Adrian,Jackson,"001 Kevin Fields Apt. 849
East Paul, KS 83864",jillmitchell@example.org,1981-09-16,42,Esmeraldas,Masculino,Visa,53000
3051690183,1968-06-14,Doctor/a,Soluciones Integrales,4699-8058-2890-0210,Kevin,Hudson,"70680 Eric Ford
Lake Ellen, MD 25618",hannavictor@example.com,1974-12-26,49,Fuera del país,Masculino,Visa,36000
1803593958,1976-12-03,Doctor/a,Desarrollos Innovadores,4563-5441-8789-2028,Brian,Burgess,"PSC 2313, Box 7811
APO AP 40266",barnesnicole@example.org,1985-01-20,39,Tungurahua,Masculino,Visa,54000
0612170956,2005-05-31,Arquitecto/a,Soluciones Integrales,6720-3339-6431-3917,Samantha,Pace,"0364 Kimberly Fort Suite 734
Lake Johnchester, WV 50716",shannondavis@example.org,1989-10-16,34,Chimborazo,Femenino,Marca no conocida,29000
1470005772,1992-09-22,Doctor/a,Sistemas Avanzados,8011-7658-2326-3982,Jennifer,Rodriguez,"03620 Christensen Wells Suite 739
Port Alicia, IA 55365",david99@example.com,1973-03-02,51,Morona Santiago,Femenino,Marca no conocida,48000
1265201884,1980-12-18,Doctor/a,Desarrollos Innovadores,3173-1288-6953-1725,Richard,Johnson,"4494 Darren Shore Apt. 704
South Marcusberg, WV 52151",tapiaerik@example.com,1984-12-31,39,Los Ríos,Masculino,Marca no conocida,43000
0378126665,1995-02-09,Arquitecto/a,Sistemas Avanzados,1564-5659-4222-2073,Todd,Shelton,"54398 Cody Shores Apt. 798
Donovanfurt, SC 51885",phamann@example.net,1971-10-23,52,Cañar,Masculino,Marca no conocida,29000
2106606888,1989-09-04,Arquitecto/a,Grupo Tecnológico,7694-7094-9768-6762,Laura,Clark,"33605 Powell Junction
West Brianborough, CA 08154",charles00@example.net,1982-05-18,42,Sucumbíos,Femenino,Marca no conocida,28000
2409797255,1996-12-15,Licenciado/a,Soluciones Integrales,0372-0895-1515-5726,Patrick,Odonnell,"25699 Myers Manor Suite 586
Hodgesfurt, FM 80762",teresa79@example.org,1985-01-09,39,Santa Elena,Masculino,Marca no conocida,22000
2228841971,1984-07-31,Doctor/a,Desarrollos Innovadores,9340-2655-1314-8526,Mark,Whitney,"2265 Woods Park
Stoneside, LA 28903",djoseph@example.net,1977-09-20,46,Orellana,Masculino,Marca no conocida,49000
0113349997,1983-10-14,Licenciado/a,Desarrollos Innovadores,6118-7725-4962-9834,Jenna,Hamilton,"043 Adam Ferry
New Savannahland, MI 38461",christy47@example.com,1976-12-18,47,Azuay,Femenino,Marca no conocida,23000
0347568914,1962-02-10,Doctor/a,Soluciones Integrales,1012-6725-5677-7408,Pamela,Cook,"USNV Moreno
FPO AE 00836",carlcampos@example.com,1984-11-21,39,Cañar,Femenino,Marca no conocida,59000
2242276167,1972-10-10,Ingeniero/a,Soluciones Integrales,3593-2491-8771-5463,Jose,Curtis,"94293 Diaz Rapids
South Kennethport, VT 85301",glennwilson@example.com,1981-09-06,42,Orellana,Masculino,Marca no conocida,32000
0684068937,2016-07-20,Licenciado/a,Soluciones Integrales,6580-1656-1398-3968,Anthony,Foster,"22404 Thomas Stream
West Eric, OK 55078",edwardsimpson@example.com,1976-03-22,48,Chimborazo,Masculino,Discover,21000
1243664422,2019-08-18,Arquitecto/a,Soluciones Integrales,3939-5124-1441-8660,Peggy,Mahoney,"3066 Matthews Lane
Paulton, TX 49226",natalieayala@example.com,1986-01-20,38,Los Ríos,Femenino,Marca no conocida,29000
1775839110,2012-02-09,Ingeniero/a,Soluciones Integrales,2221-9106-2240-3691,Donna,Gonzalez,"37548 Michelle Summit Apt. 655
South Felicia, SD 34815",princenicole@example.com,1989-10-23,34,Pichincha,Femenino,Marca no conocida,33000
1452162468,2007-04-15,Ingeniero/a,Grupo Tecnológico,0655-6701-0957-8104,Antonio,Ray,"103 Vance Court
Jeremiahhaven, KS 36061",tricia13@example.net,1982-11-08,41,Morona Santiago,Masculino,Marca no conocida,34000
1077555266,1983-07-06,Licenciado/a,Grupo Tecnológico,1095-2167-4269-4885,David,Fisher,"2848 Newton Glens Apt. 291
South Belindaton, MO 55849",colleenbanks@example.com,1989-10-27,34,Imbabura,Masculino,Marca no conocida,24000
0143821276,1999-03-04,Doctor/a,Soluciones Integrales,9580-5678-7387-4353,Amy,Nelson,"13199 Davis Coves Suite 408
West Jamesfort, GA 79045",corey94@example.org,1970-10-05,53,Azuay,Femenino,Marca no conocida,52000
0328303960,1970-05-06,Licenciado/a,Soluciones Integrales,3784-7058-1085-7788,Nicholas,Hodges,"7933 Amber Mountains
South Daniel, AZ 59650",randybender@example.com,1990-11-16,33,Cañar,Masculino,Marca no conocida,22000
0312120570,1998-10-21,Licenciado/a,Desarrollos Innovadores,3450-2002-5662-9539,Erik,Hughes,"27259 Brian Mount
New Caitlinshire, KS 05268",elizabeth23@example.com,1983-11-29,40,Cañar,Masculino,Marca no conocida,21000
3079830417,1969-04-23,Doctor/a,Desarrollos Innovadores,7714-5698-0007-0177,Joshua,Hayden,"612 Felicia Springs
East Zachary, UT 33996",georgemichael@example.org,1988-11-04,35,Fuera del país,Masculino,Marca no conocida,44000
